code,description,mdc,adrg
T40.6,Poisoning by oth & unspecified narcotics,21B,X62
T40.7,Poisoning by cannabis derivatives,21B,X62
T40.8,Poisoning by lysergide LSD,21B,X62
T40.9,Poisn oth & ? psychodysleptics hallucin,21B,X62
T41.0,Poisoning by inhaled anaesthetics,21B,X62
T41.1,Poisoning by intravenous anaesthetics,21B,X62
T41.20,Poisoning by unsp general anaesthetic,21B,X62
T41.21,Poisoning by gamma hydroxybutyrate,21B,X62
T41.22,Poisoning by ketamine,21B,X62
T41.29,Poisn oth specified general anaesthetic,21B,X62
T41.3,Poisoning by local anaesthetics,21B,X62
T41.4,Poisoning by anaesthetic unspecified,21B,X62
T41.5,Poisoning by therapeutic gases,21B,X62
T42.0,Poisoning by hydantoin derivatives,21B,X62
T42.1,Poisoning by iminostilbenes,21B,X62
T42.2,Poisn succinimides & oxazolidinediones,21B,X62
T42.3,Poisoning by barbiturates,21B,X62
T42.4,Poisoning by benzodiazepines,21B,X62
T42.5,Poisoning by mixed antiepileptics NEC,21B,X62
T42.6,Poisn by oth antiepileptic sed-hyp drugs,21B,X62
T42.7,Poisn antiepileptic sed-hyp drugs unsp,21B,X62
T42.8,Poisn antipark oth cntrl musctone dprsnt,21B,X62
T43.0,Poisn tricyclic & tetracyclic antidprst,21B,X62
T43.1,Poisn monoamine-oxidase inhib antidprst,21B,X62
T43.2,Poisoning by oth & unsp antidprst,21B,X62
T43.3,Poisn by phenthz antpsych neuroleptics,21B,X62
T43.4,Poisn butyroph thioxanthene neuroleptics,21B,X62
T43.5,Poisn oth & unsp antpsych & neuroleptics,21B,X62
T43.60,Poisn ? psychostimulants w p use disrd,21B,X62
T43.61,Poisoning by methylamphetamine,21B,X62
T43.62,Poisoning methylenedioxy methamphetamine,21B,X62
T43.69,Poisoning oth psychstimt w p use disrd,21B,X62
T43.8,Poisoning other psychotropic drugs NEC,21B,X62
T43.9,Poisoning by psychotropic drug unsp,21B,X62
T44.0,Poisoning by anticholinesterase agents,21B,X62
T44.1,Poisn parasympathomimetics cholinergics,21B,X62
T44.2,Poisoning ganglionic blocking drugs NEC,21B,X62
T44.3,Poisn by oth parasymp spasmolytic NEC,21B,X62
T44.4,Poisn by predom alpha-adrcp agonists NEC,21B,X62
T44.5,Poisn by predom beta-adrcp agonists NEC,21B,X62
T44.6,Poisoning alpha-adrcp antagonists NEC,21B,X62
T44.7,Poisoning by beta-adrcp antagonists NEC,21B,X62
T44.8,Poisn cntrl act adrngc-neuron-block NEC,21B,X62
T44.9,Poisn oth ? drugs prim aff aut nrvs sys,21B,X62
T45.0,Poisoning antiallergic & antiemetic dr,21B,X62
T45.1,Poisn antineopl & immunosuppressive dr,21B,X62
T45.2,Poisoning by vitamins NEC,21B,X62
T45.3,Poisoning by enzymes NEC,21B,X62
T45.4,Poisoning by iron and its compounds,21B,X62
T45.5,Poisoning by anticoagulants,21B,X62
T45.6,Poisoning fibrinolysis-affecting drugs,21B,X62
T45.7,Poisn anticoaglt antgnst vit K oth coag,21B,X62
T45.8,Poisn oth prim systc & haematlgl agt,21B,X62
T45.9,Poisoning prim systc haematlgl agt unsp,21B,X62
T46.0,Poisn card stimt glycoside dr simlr actn,21B,X62
T46.1,Poisoning by calcium-channel blockers,21B,X62
T46.2,Poisoning oth antidysrhythmic drugs NEC,21B,X62
T46.3,Poisoning by coronary vasodilators NEC,21B,X62
T46.4,Poisoning by ACE inhibitors,21B,X62
T46.5,Poisn other antihypertensive drugs NEC,21B,X62
T46.6,Poisn antihyperlipidaemic antiartsclrc,21B,X62
T46.7,Poisoning by peripheral vasodilators,21B,X62
T46.8,Poisn antivaricose incl sclerosing agt,21B,X62
T46.9,Poisn oth unsp agents prim aff C-V sys,21B,X62
T47.0,Poisn histamine H2-receptor antagonists,21B,X62
T47.1,Poisn oth antacd antgast-secrtn drugs,21B,X62
T47.2,Poisoning by stimulant laxatives,21B,X62
T47.3,Poisoning by saline & osmotic laxatives,21B,X62
T47.4,Poisoning by other laxatives,21B,X62
T47.5,Poisoning by digestants,21B,X62
T47.6,Poisoning by antidiarrhoeal drugs,21B,X62
T47.7,Poisoning by emetics,21B,X62
T47.8,Poisoning by oth agents prim aff GI sys,21B,X62
T47.9,Poisoning by agent prim aff GI sys unsp,21B,X62
T48.0,Poisoning by oxytocic drugs,21B,X62
T48.1,Poisoning by skeletal muscle relaxants,21B,X62
T48.2,Poisn oth unsp prim acting on muscles,21B,X62
T48.3,Poisoning by antitussives,21B,X62
T48.4,Poisoning by expectorants,21B,X62
T48.5,Poisoning by anti-common-cold drugs,21B,X62
T48.6,Poisoning by antiasthmatics NEC,21B,X62
T48.7,Poisn oth unsp prim acting on resp sys,21B,X62
T49.0,Poisn loc antifung antinfect antinf NEC,21B,X62
T49.1,Poisoning by antipruritics,21B,X62
T49.2,Poisn loc astringents & local detergents,21B,X62
T49.3,Poisn emollients demulcents protectants,21B,X62
T49.4,Poisn keratolytic keratplas oth hair dr,21B,X62
T49.5,Poisn ophthalmological dr & preparations,02,C62
T49.6,Poisn otorhinolaryngological drugs prep,21B,X62
T49.7,Poisn by dental drugs topically applied,21B,X62
T49.8,Poisoning by other topical agents,21B,X62
T49.9,Poisoning by topical unspecified,21B,X62
T50.0,Poisn mineralocorticoids & antgnst,21B,X62
T50.1,Poisoning by loop diuretics,21B,X62
T50.2,Poisn crb-anh inhib benzothiad diuretic,21B,X62
T50.3,Poisn elctrlytc caloric water-bal agents,21B,X62
T50.4,Poisn dr affecting uric acid metabolism,21B,X62
T50.5,Poisoning by appetite depressants,21B,X62
T50.6,Poisn antidotes and chelating agents NEC,21B,X62
T50.7,Poisn analeptics & opd receptor antgnst,21B,X62
T50.8,Poisoning by diagnostic agents,21B,X62
T50.9,Poisn oth unsp dr medicaments biol subs,21B,X62
T51.0,Toxic effect of ethanol,21B,X62
T51.1,Toxic effect of methanol,21B,X62
T51.2,Toxic effect of 2-Propanol,21B,X62
T51.3,Toxic effect of fusel oil,21B,X62
T51.8,Toxic effect of other alcohols,21B,X62
T51.9,Toxic effect of alcohol unspecified,21B,X62
T52.0,Toxic effect of petroleum products,21B,X62
T52.1,Toxic effect of benzene,21B,X62
T52.2,Toxic effect of homologues of benzene,21B,X62
T52.3,Toxic effect of glycols,21B,X62
T52.4,Toxic effect of ketones,21B,X62
T52.8,Toxic effect of other organic solvents,21B,X62
T52.9,Toxic effect organic solvent unspecified,21B,X62
T53.0,Toxic effect of carbon tetrachloride,21B,X62
T53.1,Toxic effect of chloroform,21B,X62
T53.2,Toxic effect of trichloroethylene,21B,X62
T53.3,Toxic effect of tetrachloroethylene,21B,X62
T53.4,Toxic effect of dichloromethane,21B,X62
T53.5,Toxic effect of chlorofluorocarbons,21B,X62
T53.6,Tx/ef oth halgn derivt aliphatic hydcarb,21B,X62
T53.7,Tx/ef oth halgn derivt aromatic hydcarb,21B,X62
T53.9,Tx/ef halgn aliphatic arom hydcarb unsp,21B,X62
T54.0,Toxic effect phenol & phenol homologues,21B,X62
T54.1,Tx/ef other corrosive organic compounds,21B,X62
T54.2,Toxic eff corsv acids & acid-like subs,21B,X62
T54.3,Toxic eff corsv alkalis alkali-like subs,21B,X62
T54.9,Toxic effect corrosive substance unsp,21B,X62
T55,Toxic effect of soaps and detergents,21B,X62
T56.0,Toxic effect of lead and its compounds,21B,X64
T56.1,Toxic effect of mercury & its compounds,21B,X62
T56.2,Toxic effect chromium & its compounds,21B,X62
T56.3,Toxic effect of cadmium & its compounds,21B,X62
T56.4,Toxic effect of copper and its compounds,21B,X62
T56.5,Toxic effect of zinc and its compounds,21B,X62
T56.6,Toxic effect of tin and its compounds,21B,X62
T56.7,Toxic effect beryllium & its compounds,21B,X62
T56.8,Toxic effect of other metals,21B,X62
T56.9,Toxic effect of metal unspecified,21B,X62
T57.0,Toxic effect of arsenic & its compounds,21B,X62
T57.1,Toxic effect phosphorus & its compounds,21B,X62
T57.2,Toxic effect manganese & its compounds,21B,X62
T57.3,Toxic effect of hydrogen cyanide,21B,X62
T57.8,Toxic effect oth spec inorganic subs,21B,X62
T57.9,Toxic effect inorganic substance unsp,21B,X62
T58,Toxic effect of carbon monoxide,21B,X62
T59.0,Toxic effect of nitrogen oxides,21B,X62
T59.1,Toxic effect of sulfur dioxide,21B,X62
T59.2,Toxic effect of formaldehyde,21B,X62
T59.3,Toxic effect of lacrimogenic gas,21B,X62
T59.4,Toxic effect of chlorine gas,21B,X62
T59.5,Tx/ef fluorine gas & hydrogen fluoride,21B,X62
T59.6,Toxic effect of hydrogen sulfide,21B,X62
T59.7,Toxic effect of carbon dioxide,21B,X62
T59.8,Toxic eff oth spec gases fumes & vapours,21B,X62
T59.9,Toxic eff gases fumes & vapours unsp,21B,X62
T60.0,Tx/ef orgphspht & carbamate insctcde,21B,X62
T60.1,Toxic effect of halogenated insecticides,21B,X62
T60.2,Toxic effect oth & unsp insecticides,21B,X62
T60.3,Toxic effect of herbicides & fungicides,21B,X62
T60.4,Toxic effect of rodenticides,21B,X62
T60.8,Toxic effect of other pesticides,21B,X62
T60.9,Toxic effect of pesticide unspecified,21B,X62
T61.0,Toxic effect of ciguatera fish poisoning,21B,X62
T61.1,Toxic effect of scombroid fish poisoning,21B,X62
T61.2,Toxic eff oth fish & shellfish poisoning,21B,X62
T61.8,Toxic effect of other seafoods,21B,X62
T61.9,Toxic effect of unspecified seafood,21B,X62
T62.0,Toxic effect of ingested mushrooms,21B,X62
T62.1,Toxic effect of ingested berries,21B,X62
T62.2,Toxic eff oth ingested parts plant(s),21B,X62
T62.8,Tx/ef oth spec noxious subs eaten food,21B,X62
T62.9,Tx/ef noxious subs eaten as food unsp,21B,X62
T63.0,Toxic effect of snake venom,21B,X62
T63.1,Toxic effect of venom of other reptiles,21B,X62
T63.2,Toxic effect of venom of scorpion,21B,X62
T63.3,Toxic effect of venom of spider,21B,X62
T63.4,Toxic effect venom of other arthropods,21B,X62
T63.5,Toxic effect of contact with fish,21B,X62
T63.6,Toxic eff contact w oth marine animals,21B,X62
T63.8,Toxic eff contact w oth venomous animals,21B,X62
T63.9,Toxic eff contact w unsp venomous animal,21B,X62
T64,Eff aflatoxin oth mycotoxin food contam,21B,X62
T65.0,Toxic effect of cyanides,21B,X62
T65.1,Toxic effect of strychnine and its salts,21B,X62
T65.2,Toxic effect of tobacco and nicotine,21B,X62
T65.3,Tx/ef nitroderivt aminoderivt benzene,21B,X62
T65.4,Toxic effect of carbon disulfide,21B,X62
T65.5,Tx/ef nitroglycerin nitric acids esters,21B,X62
T65.6,Toxic effect of paints and dyes NEC,21B,X62
T65.8,Toxic effect of oth specified substances,21B,X62
T65.9,Toxic effect of unspecified substance,21B,X62
T66,Unspecified effects of radiation,21B,X64
T67.0,Heatstroke and sunstroke,21B,X64
T67.1,Heat syncope,21B,X64
T67.2,Heat cramp,21B,X64
T67.3,Heat exhaustion anhydrotic,21B,X64
T67.4,Heat exhaustion due to salt depletion,21B,X64
T67.5,Heat exhaustion unspecified,21B,X64
T67.6,Heat fatigue transient,21B,X64
T67.7,Heat oedema,21B,X64
T67.8,Other effects of heat and light,21B,X64
T67.9,Effect of heat and light unspecified,21B,X64
T68,Hypothermia,21B,X64
T69.0,Immersion hand and foot,21B,X04
T69.0,Immersion hand and foot,21B,X64
T69.1,Chilblains,21B,X64
T69.8,Oth spec effects of reduced temperature,21B,X64
T69.9,Effect of reduced temperature unsp,21B,X64
T70.0,Otitic barotrauma,03,D63
T70.1,Sinus barotrauma,03,D63
T70.2,Other and unsp effects of high altitude,21B,X64
T70.3,Oth effects of decomp and barotrauma,21B,X64
T70.4,Effects of high-pressure fluids,21B,X64
T70.8,Oth effects air pressure water pressure,21B,X64
T70.9,Effect air press & water press unsp,21B,X64
T71,Asphyxiation,21B,X64
T73.0,Effects of hunger,21B,X64
T73.1,Effects of thirst,21B,X64
T73.2,Exhaustion due to exposure,21B,X64
T73.3,Exhaustion due to excessive exertion,21B,X64
T73.8,Other effects of deprivation,21B,X64
T73.9,Effect of deprivation unspecified,21B,X64
T74.0,Neglect or abandonment,21B,X64
T74.1,Physical abuse,21B,X64
T74.2,Sexual abuse,21B,X64
T74.3,Psychological abuse,21B,X64
T74.8,Other maltreatment syndromes,21B,X64
T74.9,Maltreatment syndrome unspecified,21B,X64
T75.0,Effects of lightning,21B,X64
T75.1,Drowning and nonfatal submersion,21B,X64
T75.2,Effects of vibration,21B,X64
T75.3,Motion sickness,03,D61
T75.4,Effects of electric current,21B,X64
T75.8,Oth spec effects oth external causes,21B,X64
T78.0,Anaphx and anaphyl shk dt adv food react,21B,X61
T78.1,Other adverse food reactions NEC,21B,X62
T78.2,Anaphylaxis & anaphylactic shock unsp,21B,X61
T78.3,Angioneurotic oedema,21B,X61
T78.4,Allergy unspecified,21B,X61
T78.8,Other adverse effects NEC,21B,X62
T78.9,Adverse effect unspecified,21B,X62
T79.0,Air embolism (traumatic),04,E61
T79.0,Air embolism (traumatic),21A,W61
T79.1,Fat embolism (traumatic),04,E61
T79.1,Fat embolism (traumatic),21A,W61
T79.2,Traumatic secondary & recurrent haem,21A,W61
T79.2,Traumatic secondary & recurrent haem,21B,X64
T79.3,Post traumatic wound infection NEC,00,961
T79.4,Traumatic shock,21A,W61
T79.4,Traumatic shock,21B,X64
T79.5,Traumatic anuria,11,L60
T79.5,Traumatic anuria,21A,W61
T79.6,Traumatic ischaemia of muscle,08,I76
T79.6,Traumatic ischaemia of muscle,21A,W61
T79.7,Traumatic subcutaneous emphysema,04,E68
T79.7,Traumatic subcutaneous emphysema,21A,W61
T79.8,Other early complications of trauma,21A,W61
T79.8,Other early complications of trauma,21B,X64
T79.9,Unspecified early complication of trauma,21A,W61
T79.9,Unspecified early complication of trauma,21B,X64
T80.0,Air embol dt infus transfn thrpc injct,04,E61
T80.1,Vasc comp dt infus transfn thrpc injct,05,F75
T80.2,Infection foll infus transfn thrpc injct,18,T64
T80.3,ABO incompatibility reaction,16,Q61
T80.4,Rh incompatibility reaction,16,Q61
T80.5,Anaphylaxis & anaphyl shock dt serum,21B,X61
T80.6,Other serum reactions,21B,X61
T80.8,Oth comp foll infus transfn thrpc injct,16,Q61
T80.9,Unsp comp foll infus transfn thrpc injct,16,Q61
T81.0,Haem & haematoma comp a procedure NEC,21B,X63
T81.1,Shock during or due to a procedure NEC,21B,X63
T81.2,Accid puncture lacr during proc NEC,21B,X63
T81.3,Disruption of operation wound NEC,21B,X63
T81.4,Wound infection following a proc NEC,18,T61
T81.5,FB left in body cv or op wound foll proc,21B,X63
T81.6,Ac react foreign subs left during proc,21B,X63
T81.7,Vascular comp following a procedure NEC,05,F65
T81.81,Complication of inhalation therapy,21B,X63
T81.82,Persistent postop fistula NEC,21B,X63
T81.83,Pain foll a procedure NEC,21B,X63
T81.84,Postprocedural emphysema,21B,X63
T81.89,Oth comp foll a procedure NEC,21B,X63
T81.9,Unspecified complication of procedure,21B,X63
T82.0,Mechanical comp heart valve prosthesis,05,F69
T82.1,Mech comp electronic cardiac device,05,F69
T82.2,Mech comp coron art bypass valve gft,05,F75
T82.3,Mechanical comp oth vascular grafts,05,F75
T82.4,Mechanical comp vasc dialysis catheter,05,F75
T82.51,Mech comp central vascular catheter,05,F75
T82.52,Mech comp peripheral vascular catheter,05,F75
T82.53,Mech comp AV fistula & shunt,05,F75
T82.54,Mech comp vascular balloon device,05,F75
T82.55,Mech comp of artificial heart,05,F75
T82.56,Mech comp vena cava device,05,F75
T82.59,Mech comp oth card vasc dev impl,05,F75
T82.6,Infectn inf react dt card valve prosth,05,F75
T82.71,Infectn inf dt electronic card dev,05,F75
T82.72,Infectn inf dt coron art byps & grafts,05,F75
T82.73,Infectn inf dt oth vasc grafts,05,F75
T82.74,Infectn inf dt central vasc cath,05,F75
T82.75,Infectn inf dt peripheral vasc cath,05,F75
T82.76,Infectn inf dt AV fistula & shunt,05,F75
T82.77,Infectn inf dt vascular dialysis cath,05,F75
T82.79,Infectn inf card vasc dev impl gft NEC,05,F75
T82.81,Haemorrhage foll card vasc dev impl gft,05,F75
T82.82,Embol thromb foll card vasc dev impl gft,05,F75
T82.83,Pain foll card vasc dev impl gft,05,F75
T82.84,Stenosis foll card vasc dev impl gft,05,F75
T82.85,Vasc dissect foll card vasc dev impl gft,05,F75
T82.86,Aneurysm foll card vasc dev impl gft,05,F75
T82.89,Oth comp card vasc prosth dev impl gft,05,F75
T82.9,Unsp comp card vasc prosth dev impl gft,05,F75
T83.0,Mech comp urinary (indwelling) catheter,11,~L44
T83.0,Mech comp urinary (indwelling) catheter,11,L67
T83.1,Mechanical comp oth urinary dev impl,11,~L44
T83.1,Mechanical comp oth urinary dev impl,11,L67
T83.2,Mechanical comp graft urinary org,11,~L44
T83.2,Mechanical comp graft urinary org,11,L67
T83.3,Mech comp intrauterine dev,13,N62
T83.41,Mech comp oth prosth dev impl male GT,12,M64
T83.42,Mech comp oth prosth dev impl female GT,13,N62
T83.5,Infectn inf dt prosth dev impl urin sys,11,~L44
T83.5,Infectn inf dt prosth dev impl urin sys,11,L67
T83.61,Infectn inf dt prosth dev impl male GT,12,M62
T83.62,Infectn inf dt prosth dev impl female GT,13,N61
T83.81,Haemorrhage foll GU prosth dev impl gft,11,~L44
T83.81,Haemorrhage foll GU prosth dev impl gft,11,L67
T83.82,Embol thromb foll GU prosth dev impl gft,11,~L44
T83.82,Embol thromb foll GU prosth dev impl gft,11,L67
T83.83,Pain foll GU prosth dev impl gft,11,~L44
T83.83,Pain foll GU prosth dev impl gft,11,L67
T83.84,Stenosis foll GU prosth dev impl gft,11,~L44
T83.84,Stenosis foll GU prosth dev impl gft,11,L67
T83.85,Erosion of GU prosth materials,11,~L44
T83.85,Erosion of GU prosth materials,11,L67
T83.89,Oth comp foll GU prosth dev impl gft,11,~L44
T83.89,Oth comp foll GU prosth dev impl gft,11,L67
T83.9,Unsp comp GU prosth dev impl gft,11,L67
T84.0,Mechanical comp internal jt prosthesis,08,I73
T84.1,Mech comp int fixation dev bones limb,08,I73
T84.2,Mech comp int fixation dev oth bones,08,I73
T84.3,Mechanical comp oth bone dev impl gft,08,I73
T84.4,Mech comp oth int ortho dev impl gft,08,I73
T84.5,Infectn inf react dt internal jt prosth,08,I12
T84.5,Infectn inf react dt internal jt prosth,08,I73
T84.6,Infectn inf react dt int fixation dev,08,I12
T84.6,Infectn inf react dt int fixation dev,08,I73
T84.7,Infectn inf dt oth int ortho prosth dev,08,I12
T84.7,Infectn inf dt oth int ortho prosth dev,08,I73
T84.81,Haem foll int ortho prosth dev impl gft,08,I12
T84.81,Haem foll int ortho prosth dev impl gft,08,I73
T84.82,Embol thromb foll int ortho prosth dev,08,I12
T84.82,Embol thromb foll int ortho prosth dev,08,I73
T84.83,Pain foll int ortho prosth dev impl gft,08,I12
T84.83,Pain foll int ortho prosth dev impl gft,08,I73
T84.84,Stenosis foll int ortho prosth dev impl,08,I12
T84.84,Stenosis foll int ortho prosth dev impl,08,I73
T84.85,Metallosis foll int ortho prosth dev gft,08,I12
T84.85,Metallosis foll int ortho prosth dev gft,08,I73
T84.89,Oth comp foll int ortho prosth dev impl,08,I12
T84.89,Oth comp foll int ortho prosth dev impl,08,I73
T84.9,Unsp comp int ortho prosth dev impl gft,08,I12
T84.9,Unsp comp int ortho prosth dev impl gft,08,I73
T85.0,Mech comp ventricular intrcran shunt,01,B81
T85.1,Mech comp impl electrn stimlr nrvs sys,01,B81
T85.2,Mechanical complication intraocular lens,02,C62
T85.3,Mech comp oth ocular prosth dev impl gft,02,C62
T85.4,Mechanical comp breast prosth implants,09,J06
T85.4,Mechanical comp breast prosth implants,09,J07
T85.4,Mechanical comp breast prosth implants,09,J63
T85.5,Mech comp GI prosth dev impl gft,21B,X63
T85.61,Mech comp resp prosth dev impl gft,04,E75
T85.62,Mech comp aud prosth dev impl gft,03,D66
T85.63,Mech comp intraperitoneal dialysis cath,21B,X63
T85.64,Mech comp epidural & subdural infus cath,21B,X63
T85.65,Mech comp surgical material & sutures,21B,X63
T85.69,Mech comp int prosth dev impl gft NEC,21B,X63
T85.71,Infectn inf dt peritoneal dialysis cath,11,L67
T85.72,Infectn inf react dt nrvs sys dev impl,01,B81
T85.73,Infectn inf dt GI prosth dev impl grafts,06,G70
T85.74,Infectn inf dt respiratory prosth dev,04,E75
T85.75,Infectn inf dt breast prosth impl,09,J06
T85.75,Infectn inf dt breast prosth impl,09,J07
T85.75,Infectn inf dt breast prosth impl,09,J63
T85.76,Infectn inf dt ocular prosth dev impl,02,C62
T85.77,Infectn inf dt int hearing dev impl,21B,X63
T85.78,Infectn dt oth int prosth dev impl gft,21B,X63
T85.81,Oth comp foll nrvs sys dev impl or graft,01,B81
T85.82,Oth comp foll GI dev impl or graft,06,G70
T85.83,Haemorrhage foll oth dev impl or graft,21B,X63
T85.84,Embol & thromb foll oth dev impl graft,05,F75
T85.85,Pain foll oth dev impl or graft,21B,X63
T85.86,Stenosis foll oth dev impl or graft,21B,X63
T85.88,Oth comp int prosth dev impl & gft NEC,21B,X63
T85.9,Unsp comp internal prosth dev impl gft,21B,X63
T86.0,Bone marrow transplant rejection,16,Q60
T86.1,Kidney transplant failure and rejection,11,L67
T86.2,Heart transplant failure and rejection,05,F75
T86.3,Heart-lung transplant failure rejection,05,F75
T86.4,Liver transplant failure and rejection,07,H63
T86.5,Stem cell transplant failure & rejct NEC,16,Q60
T86.81,Failure and rejection of lung transplant,04,E75
