code,description,mdc,adrg
49324-00,Revision of total arthroplasty of hip,21A,W04
49324-00,Revision of total arthroplasty of hip,21B,X04
49327-00,"Rev tot arthroplasty hip, bne gft acetab",08,I01
49327-00,"Rev tot arthroplasty hip, bne gft acetab",08,I31
49327-00,"Rev tot arthroplasty hip, bne gft acetab",10,K09
49327-00,"Rev tot arthroplasty hip, bne gft acetab",21A,W04
49327-00,"Rev tot arthroplasty hip, bne gft acetab",21B,X04
49330-00,"Rev tot arthroplasty hip, bone gft femur",08,I01
49330-00,"Rev tot arthroplasty hip, bone gft femur",08,I31
49330-00,"Rev tot arthroplasty hip, bone gft femur",10,K09
49330-00,"Rev tot arthroplasty hip, bone gft femur",21A,W04
49330-00,"Rev tot arthroplasty hip, bone gft femur",21B,X04
49333-00,"Rev arthroply hip, bne gft acetab & femr",08,I01
49333-00,"Rev arthroply hip, bne gft acetab & femr",08,I31
49333-00,"Rev arthroply hip, bne gft acetab & femr",10,K09
49333-00,"Rev arthroply hip, bne gft acetab & femr",21A,W04
49333-00,"Rev arthroply hip, bne gft acetab & femr",21B,X04
49339-00,Rev arthroplasty hip allogft acetabulum,08,I01
49339-00,Rev arthroplasty hip allogft acetabulum,08,I31
49339-00,Rev arthroplasty hip allogft acetabulum,10,K09
49339-00,Rev arthroplasty hip allogft acetabulum,21A,W04
49339-00,Rev arthroplasty hip allogft acetabulum,21B,X04
49342-00,Rev arthroplasty hip w allograft femur,08,I01
49342-00,Rev arthroplasty hip w allograft femur,08,I31
49342-00,Rev arthroplasty hip w allograft femur,10,K09
49342-00,Rev arthroplasty hip w allograft femur,21A,W04
49342-00,Rev arthroplasty hip w allograft femur,21B,X04
49345-00,Rev arthroply hip allogft acetab & femur,08,I01
49345-00,Rev arthroply hip allogft acetab & femur,08,I31
49345-00,Rev arthroply hip allogft acetab & femur,10,K09
49345-00,Rev arthroply hip allogft acetab & femur,21A,W04
49345-00,Rev arthroply hip allogft acetab & femur,21B,X04
49346-00,Revision of partial arthroplasty of hip,08,I01
49346-00,Revision of partial arthroplasty of hip,08,I31
49346-00,Revision of partial arthroplasty of hip,10,K09
49346-00,Revision of partial arthroplasty of hip,21A,W04
49346-00,Revision of partial arthroplasty of hip,21B,X04
49360-00,Arthroscopy of hip,08,I12
49360-00,Arthroscopy of hip,08,I24
49360-00,Arthroscopy of hip,21A,W04
49360-00,Arthroscopy of hip,21B,X04
49363-00,Arthroscopic biopsy of hip,08,I12
49363-00,Arthroscopic biopsy of hip,08,I25
49366-00,Arthroscopic removal loose body from hip,08,I08
49366-00,Arthroscopic removal loose body from hip,21A,W02
49366-00,Arthroscopic removal loose body from hip,21B,X04
49500-00,Open biopsy of knee,08,I12
49500-00,Open biopsy of knee,08,I25
49500-01,Arthrotomy of knee,08,I12
49500-01,Arthrotomy of knee,08,I18
49500-01,Arthrotomy of knee,10,K09
49500-01,Arthrotomy of knee,21A,W04
49500-01,Arthrotomy of knee,21B,X04
49500-02,Removal of loose body of knee,08,I12
49500-02,Removal of loose body of knee,08,I18
49500-02,Removal of loose body of knee,10,K09
49500-02,Removal of loose body of knee,21A,W04
49500-02,Removal of loose body of knee,21B,X04
49500-04,Release of capsule of knee,01,B06
49500-04,Release of capsule of knee,08,I12
49500-04,Release of capsule of knee,08,I18
49500-04,Release of capsule of knee,21A,W04
49500-04,Release of capsule of knee,21B,X04
49503-00,Meniscectomy of knee,08,I12
49503-00,Meniscectomy of knee,08,I18
49503-00,Meniscectomy of knee,10,K09
49503-00,Meniscectomy of knee,21A,W04
49503-00,Meniscectomy of knee,21B,X04
49503-01,Patellofemoral stabilisation,01,B06
49503-01,Patellofemoral stabilisation,08,I12
49503-01,Patellofemoral stabilisation,08,I18
49503-01,Patellofemoral stabilisation,21A,W04
49503-01,Patellofemoral stabilisation,21B,X04
49503-02,Chondroplasty of knee,01,B06
49503-02,Chondroplasty of knee,08,I12
49503-02,Chondroplasty of knee,08,I18
49503-02,Chondroplasty of knee,21A,W04
49503-02,Chondroplasty of knee,21B,X04
49503-03,Transfer tendon or ligament of knee NEC,01,B06
49503-03,Transfer tendon or ligament of knee NEC,01,B07
49503-03,Transfer tendon or ligament of knee NEC,08,I12
49503-03,Transfer tendon or ligament of knee NEC,08,I27
49503-03,Transfer tendon or ligament of knee NEC,10,K09
49503-03,Transfer tendon or ligament of knee NEC,21A,W04
49503-03,Transfer tendon or ligament of knee NEC,21B,X04
49503-04,Patellectomy,08,I12
49503-04,Patellectomy,08,I18
49503-04,Patellectomy,21A,W04
49503-04,Patellectomy,21B,X04
49503-05,Osteoplasty of knee,08,I12
49503-05,Osteoplasty of knee,08,I18
49503-05,Osteoplasty of knee,21A,W04
49503-05,Osteoplasty of knee,21B,X04
49503-06,Arthro chdply knee w mult drilling impl,01,B06
49503-06,Arthro chdply knee w mult drilling impl,08,I12
49503-06,Arthro chdply knee w mult drilling impl,08,I18
49503-06,Arthro chdply knee w mult drilling impl,21A,W04
49503-06,Arthro chdply knee w mult drilling impl,21B,X04
49509-00,Synovectomy of knee,08,I12
49509-00,Synovectomy of knee,08,I18
49509-00,Synovectomy of knee,21A,W04
49509-00,Synovectomy of knee,21B,X04
49509-01,Arthrodesis of knee,01,B06
49509-01,Arthrodesis of knee,08,I04
49509-01,Arthrodesis of knee,21A,W04
49509-01,Arthrodesis of knee,21B,X04
49512-00,Arthrodesis knee with removal prosthesis,01,B06
49512-00,Arthrodesis knee with removal prosthesis,08,I04
49512-00,Arthrodesis knee with removal prosthesis,21A,W04
49512-00,Arthrodesis knee with removal prosthesis,21B,X04
49515-00,Excision of prosthesis of knee,08,I12
49515-00,Excision of prosthesis of knee,08,I23
49515-00,Excision of prosthesis of knee,21A,W04
49515-00,Excision of prosthesis of knee,21B,X04
49517-00,Hemiarthroplasty of knee,08,I01
49517-00,Hemiarthroplasty of knee,08,I04
49517-00,Hemiarthroplasty of knee,21A,W04
49517-00,Hemiarthroplasty of knee,21B,X04
49518-00,"Total arthroplasty of knee, unilateral",08,I01
49518-00,"Total arthroplasty of knee, unilateral",08,I04
49518-00,"Total arthroplasty of knee, unilateral",21A,W04
49518-00,"Total arthroplasty of knee, unilateral",21B,X04
49519-00,"Total arthroplasty of knee, bilateral",08,I01
49519-00,"Total arthroplasty of knee, bilateral",21A,W04
49519-00,"Total arthroplasty of knee, bilateral",21B,X04
49521-00,Tot arthroplasty knee bne gft femur uni,08,I01
49521-00,Tot arthroplasty knee bne gft femur uni,08,I04
49521-00,Tot arthroplasty knee bne gft femur uni,21A,W04
49521-00,Tot arthroplasty knee bne gft femur uni,21B,X04
49521-01,Tot arthroplasty knee bne gft femur bil,08,I01
49521-01,Tot arthroplasty knee bne gft femur bil,21A,W04
49521-01,Tot arthroplasty knee bne gft femur bil,21B,X04
49521-02,Tot arthroplasty knee bne gft tibia uni,08,I01
49521-02,Tot arthroplasty knee bne gft tibia uni,08,I04
49521-02,Tot arthroplasty knee bne gft tibia uni,21A,W04
49521-02,Tot arthroplasty knee bne gft tibia uni,21B,X04
49521-03,Tot arthroplasty knee bone gft tibia bil,08,I01
49521-03,Tot arthroplasty knee bone gft tibia bil,21A,W04
49521-03,Tot arthroplasty knee bone gft tibia bil,21B,X04
49524-00,Tot arthroply knee gft femr & tibia uni,08,I01
49524-00,Tot arthroply knee gft femr & tibia uni,08,I04
49524-00,Tot arthroply knee gft femr & tibia uni,21A,W04
49524-00,Tot arthroply knee gft femr & tibia uni,21B,X04
49524-01,Tot arthroply knee gft femur & tibia bil,08,I01
49524-01,Tot arthroply knee gft femur & tibia bil,21A,W04
49524-01,Tot arthroply knee gft femur & tibia bil,21B,X04
49527-00,Revision of arthroplasty of knee,08,I01
49527-00,Revision of arthroplasty of knee,08,I32
49527-00,Revision of arthroplasty of knee,21A,W04
49527-00,Revision of arthroplasty of knee,21B,X04
49530-00,Rev arthroplasty knee bone graft femur,08,I01
49530-00,Rev arthroplasty knee bone graft femur,08,I32
49530-00,Rev arthroplasty knee bone graft femur,21A,W04
49530-00,Rev arthroplasty knee bone graft femur,21B,X04
49530-01,Rev arthroplasty knee bone graft tibia,08,I01
49530-01,Rev arthroplasty knee bone graft tibia,08,I32
49530-01,Rev arthroplasty knee bone graft tibia,21A,W04
49530-01,Rev arthroplasty knee bone graft tibia,21B,X04
49533-00,Rev arthroply knee graft femur & tibia,08,I01
49533-00,Rev arthroply knee graft femur & tibia,08,I32
49533-00,Rev arthroply knee graft femur & tibia,21A,W04
49533-00,Rev arthroply knee graft femur & tibia,21B,X04
49534-01,Tot replacmnt arthroplast patfem jt knee,08,I01
49534-01,Tot replacmnt arthroplast patfem jt knee,08,I04
49534-01,Tot replacmnt arthroplast patfem jt knee,21A,W04
49534-01,Tot replacmnt arthroplast patfem jt knee,21B,X04
49539-00,Arthroscopic reconstruction of knee,01,B06
49539-00,Arthroscopic reconstruction of knee,08,I12
49539-00,Arthroscopic reconstruction of knee,08,I29
49539-00,Arthroscopic reconstruction of knee,21A,W04
49539-00,Arthroscopic reconstruction of knee,21B,X04
49539-01,Reconstruction of knee,01,B06
49539-01,Reconstruction of knee,08,I12
49539-01,Reconstruction of knee,08,I29
49539-01,Reconstruction of knee,21A,W04
49539-01,Reconstruction of knee,21B,X04
49542-00,Arthro recon knee with repair meniscus,01,B06
49542-00,Arthro recon knee with repair meniscus,08,I12
49542-00,Arthro recon knee with repair meniscus,08,I29
49542-00,Arthro recon knee with repair meniscus,21A,W04
49542-00,Arthro recon knee with repair meniscus,21B,X04
49542-01,Reconstruction knee w repair meniscus,01,B06
49542-01,Reconstruction knee w repair meniscus,08,I12
49542-01,Reconstruction knee w repair meniscus,08,I29
49542-01,Reconstruction knee w repair meniscus,21A,W04
49542-01,Reconstruction knee w repair meniscus,21B,X04
49545-00,Revision arthrodesis of knee,01,B06
49545-00,Revision arthrodesis of knee,08,I32
49545-00,Revision arthrodesis of knee,21A,W04
49545-00,Revision arthrodesis of knee,21B,X04
49548-00,Revision of patellofemoral stabilisation,01,B06
49548-00,Revision of patellofemoral stabilisation,08,I12
49548-00,Revision of patellofemoral stabilisation,08,I18
49548-00,Revision of patellofemoral stabilisation,21A,W04
49548-00,Revision of patellofemoral stabilisation,21B,X04
49551-00,Revision reconstructive surgery of knee,01,B06
49551-00,Revision reconstructive surgery of knee,08,I12
49551-00,Revision reconstructive surgery of knee,08,I29
49551-00,Revision reconstructive surgery of knee,21A,W04
49551-00,Revision reconstructive surgery of knee,21B,X04
49554-00,Rev arthroplasty knee with allograft,08,I01
49554-00,Rev arthroplasty knee with allograft,08,I32
49554-00,Rev arthroplasty knee with allograft,21A,W04
49554-00,Rev arthroplasty knee with allograft,21B,X04
49557-00,Arthroscopy of knee,08,I12
49557-00,Arthroscopy of knee,08,I24
49557-00,Arthroscopy of knee,10,K09
49557-00,Arthroscopy of knee,21A,W04
49557-00,Arthroscopy of knee,21B,X04
49557-01,Arthroscopic biopsy of knee,08,I12
49557-01,Arthroscopic biopsy of knee,08,I25
49557-02,Arthro exc meniscal margin/plica knee,08,I12
49557-02,Arthro exc meniscal margin/plica knee,08,I18
49557-02,Arthro exc meniscal margin/plica knee,10,K09
49557-02,Arthro exc meniscal margin/plica knee,21A,W04
49557-02,Arthro exc meniscal margin/plica knee,21B,X04
49558-00,Arthroscopic debridement of knee,08,I12
49558-00,Arthroscopic debridement of knee,08,I18
49558-00,Arthroscopic debridement of knee,09,J11
49558-00,Arthroscopic debridement of knee,21A,W04
49558-00,Arthroscopic debridement of knee,21B,X04
49558-01,Arthroscopic chondroplasty of knee,01,B06
49558-01,Arthroscopic chondroplasty of knee,08,I12
49558-01,Arthroscopic chondroplasty of knee,08,I18
49558-01,Arthroscopic chondroplasty of knee,21A,W04
49558-01,Arthroscopic chondroplasty of knee,21B,X04
49558-02,Arthroscopic osteoplasty of knee,08,I12
49558-02,Arthroscopic osteoplasty of knee,08,I18
49558-02,Arthroscopic osteoplasty of knee,21A,W04
49558-02,Arthroscopic osteoplasty of knee,21B,X04
49559-01,Chdply knee w multiple drilling implant,01,B06
49559-01,Chdply knee w multiple drilling implant,08,I12
49559-01,Chdply knee w multiple drilling implant,08,I18
49559-01,Chdply knee w multiple drilling implant,21A,W04
49559-01,Chdply knee w multiple drilling implant,21B,X04
49560-00,"Arthroscopic removal of loose body, knee",08,I12
49560-00,"Arthroscopic removal of loose body, knee",08,I18
49560-00,"Arthroscopic removal of loose body, knee",10,K09
49560-00,"Arthroscopic removal of loose body, knee",21A,W04
49560-00,"Arthroscopic removal of loose body, knee",21B,X04
49560-01,Arthroscopic trimming ligament of knee,01,B06
49560-01,Arthroscopic trimming ligament of knee,08,I12
49560-01,Arthroscopic trimming ligament of knee,08,I18
49560-01,Arthroscopic trimming ligament of knee,21A,W04
49560-01,Arthroscopic trimming ligament of knee,21B,X04
49560-02,Arthroscopic lateral release of knee,01,B06
49560-02,Arthroscopic lateral release of knee,08,I12
49560-02,Arthroscopic lateral release of knee,08,I18
49560-02,Arthroscopic lateral release of knee,21A,W04
49560-02,Arthroscopic lateral release of knee,21B,X04
49560-03,Arthroscopic meniscectomy of knee,08,I12
49560-03,Arthroscopic meniscectomy of knee,08,I18
49560-03,Arthroscopic meniscectomy of knee,10,K09
49560-03,Arthroscopic meniscectomy of knee,21A,W04
49560-03,Arthroscopic meniscectomy of knee,21B,X04
49563-00,Arthroscopic repair of meniscus of knee,01,B06
49563-00,Arthroscopic repair of meniscus of knee,08,I12
49563-00,Arthroscopic repair of meniscus of knee,08,I18
49563-00,Arthroscopic repair of meniscus of knee,21A,W04
49563-00,Arthroscopic repair of meniscus of knee,21B,X04
49566-00,Arthroscopic synovectomy of knee,08,I12
49566-00,Arthroscopic synovectomy of knee,08,I18
49566-00,Arthroscopic synovectomy of knee,21A,W04
49566-00,Arthroscopic synovectomy of knee,21B,X04
49569-00,Quadricepsplasty of knee,08,I12
49569-00,Quadricepsplasty of knee,08,I27
49569-00,Quadricepsplasty of knee,21A,W04
49569-00,Quadricepsplasty of knee,21B,X04
49700-00,Arthroscopy of ankle,08,I12
49700-00,Arthroscopy of ankle,08,I24
49700-00,Arthroscopy of ankle,21A,W04
49700-00,Arthroscopy of ankle,21B,X04
49700-01,Arthroscopic biopsy of ankle,08,I12
49700-01,Arthroscopic biopsy of ankle,08,I25
49703-01,"Arthroscopic trimming osteophyte, ankle",08,I12
49703-01,"Arthroscopic trimming osteophyte, ankle",08,I20
49703-01,"Arthroscopic trimming osteophyte, ankle",10,K01
49703-01,"Arthroscopic trimming osteophyte, ankle",10,K09
49703-01,"Arthroscopic trimming osteophyte, ankle",21A,W04
49703-01,"Arthroscopic trimming osteophyte, ankle",21B,X04
49703-02,Arthroscopic removal loose body of ankle,08,I12
49703-02,Arthroscopic removal loose body of ankle,08,I13
49703-02,Arthroscopic removal loose body of ankle,10,K09
49703-02,Arthroscopic removal loose body of ankle,21A,W04
49703-02,Arthroscopic removal loose body of ankle,21B,X04
49703-03,Arthro repair of osteochondral fx ankle,01,B06
49703-03,Arthro repair of osteochondral fx ankle,08,I12
49703-03,Arthro repair of osteochondral fx ankle,08,I13
49703-03,Arthro repair of osteochondral fx ankle,10,K01
49703-03,Arthro repair of osteochondral fx ankle,10,K09
49703-03,Arthro repair of osteochondral fx ankle,21A,W04
49703-03,Arthro repair of osteochondral fx ankle,21B,X04
49703-04,Arthroscopic synovectomy of ankle,08,I12
49703-04,Arthroscopic synovectomy of ankle,08,I13
49703-04,Arthroscopic synovectomy of ankle,21A,W04
49703-04,Arthroscopic synovectomy of ankle,21B,X04
49703-05,Arthroscopic chondroplasty of ankle,01,B06
49703-05,Arthroscopic chondroplasty of ankle,08,I12
49703-05,Arthroscopic chondroplasty of ankle,08,I13
49703-05,Arthroscopic chondroplasty of ankle,10,K01
49703-05,Arthroscopic chondroplasty of ankle,10,K09
49703-05,Arthroscopic chondroplasty of ankle,21A,W04
49703-05,Arthroscopic chondroplasty of ankle,21B,X04
49703-06,Arthroscopic osteoplasty of ankle,01,B06
49703-06,Arthroscopic osteoplasty of ankle,08,I12
49703-06,Arthroscopic osteoplasty of ankle,08,I13
49703-06,Arthroscopic osteoplasty of ankle,10,K01
49703-06,Arthroscopic osteoplasty of ankle,10,K09
49703-06,Arthroscopic osteoplasty of ankle,21A,W04
49703-06,Arthroscopic osteoplasty of ankle,21B,X04
49703-07,Chondroplasty of ankle,01,B06
49703-07,Chondroplasty of ankle,08,I12
49703-07,Chondroplasty of ankle,08,I13
49703-07,Chondroplasty of ankle,10,K01
49703-07,Chondroplasty of ankle,10,K09
49703-07,Chondroplasty of ankle,21A,W04
49703-07,Chondroplasty of ankle,21B,X04
49703-08,Osteoplasty of ankle,01,B06
49703-08,Osteoplasty of ankle,08,I12
49703-08,Osteoplasty of ankle,08,I13
49703-08,Osteoplasty of ankle,10,K01
49703-08,Osteoplasty of ankle,10,K09
49703-08,Osteoplasty of ankle,21A,W04
49703-08,Osteoplasty of ankle,21B,X04
49703-09,Arthroscopic debridement of ankle,08,I12
49703-09,Arthroscopic debridement of ankle,08,I24
49703-09,Arthroscopic debridement of ankle,21A,W04
49703-09,Arthroscopic debridement of ankle,21B,X04
49706-00,Arthrotomy of ankle,08,I12
49706-00,Arthrotomy of ankle,08,I13
49706-00,Arthrotomy of ankle,10,K09
49706-00,Arthrotomy of ankle,21A,W04
49706-00,Arthrotomy of ankle,21B,X04
49706-02,Removal of loose body of ankle,08,I12
49706-02,Removal of loose body of ankle,08,I13
49706-02,Removal of loose body of ankle,10,K09
49706-02,Removal of loose body of ankle,21A,W04
49706-02,Removal of loose body of ankle,21B,X04
49706-03,Division of ankle contracture,01,B06
49706-03,Division of ankle contracture,08,I12
49706-03,Division of ankle contracture,08,I13
49706-03,Division of ankle contracture,21A,W04
49706-03,Division of ankle contracture,21B,X04
49709-00,Stabilisation of ankle,01,B06
49709-00,Stabilisation of ankle,08,I12
49709-00,Stabilisation of ankle,08,I13
49709-00,Stabilisation of ankle,10,K01
49709-00,Stabilisation of ankle,10,K09
49709-00,Stabilisation of ankle,21A,W04
49709-00,Stabilisation of ankle,21B,X04
49709-01,Arthroscopic stabilisation of ankle,01,B06
49709-01,Arthroscopic stabilisation of ankle,08,I12
49709-01,Arthroscopic stabilisation of ankle,08,I13
49709-01,Arthroscopic stabilisation of ankle,10,K01
49709-01,Arthroscopic stabilisation of ankle,10,K09
49709-01,Arthroscopic stabilisation of ankle,21A,W04
49709-01,Arthroscopic stabilisation of ankle,21B,X04
49712-00,Arthrodesis of ankle,01,B06
49712-00,Arthrodesis of ankle,08,I12
49712-00,Arthrodesis of ankle,08,I13
49712-00,Arthrodesis of ankle,10,K01
49712-00,Arthrodesis of ankle,10,K09
49712-00,Arthrodesis of ankle,21A,W04
49712-00,Arthrodesis of ankle,21B,X04
49715-00,Total arthroplasty of ankle,08,I01
49715-00,Total arthroplasty of ankle,08,I05
49715-00,Total arthroplasty of ankle,21A,W04
49715-00,Total arthroplasty of ankle,21B,X04
49716-00,Revision arthroplasty of ankle,01,B06
49716-00,Revision arthroplasty of ankle,08,I12
49716-00,Revision arthroplasty of ankle,08,I13
49716-00,Revision arthroplasty of ankle,10,K01
49716-00,Revision arthroplasty of ankle,10,K09
